player_id,player,team,position_group,match_id,xg,goals,shots_total,xa,key_passes,progressive_passes,progressive_carries,pressures,tackles_won,interceptions,clearances,minutes
6806,Shaquell Moore,United States,CM,3857278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,18.0
8246,Christian Pulisic,United States,W,3857278,0.610759206,1.0,2.0,0.08464975999999999,2.0,4.0,5.0,8.0,0.0,0.0,1.0,45.0
8526,Weston McKennie,United States,CM,3857278,0.0,0.0,0.0,0.011004616,1.0,9.0,5.0,12.0,0.0,0.0,1.0,71.0
12352,Matthew Charles Turner,United States,GK,3857278,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,106.0
12524,Walker Zimmerman,United States,CB,3857278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,18.0
12751,Tyler Adams,United States,CDM,3857278,0.0,0.0,0.0,0.0,0.0,4.0,1.0,18.0,0.0,0.0,3.0,106.0
13035,Kellyn Kai Perry-Acosta,United States,CM,3857278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,35.0
15971,Cameron Carter-Vickers,United States,CM,3857278,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,8.0,106.0
18242,Tim Ream,United States,CB,3857278,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,5.0,106.0
21881,Sergino Dest,United States,FB,3857278,0.098822184,0.0,2.0,0.5303789,1.0,7.0,3.0,7.0,0.0,1.0,0.0,88.0
22008,Haji Wright,United States,ST,3857278,0.057746947,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,23.0
22168,Joshua Sargent,United States,ST,3857278,0.10870075200000001,0.0,3.0,0.04585104,1.0,0.0,2.0,9.0,0.0,1.0,0.0,83.0
24243,Brenden Aaronson,United States,CM,3857278,0.0,0.0,0.0,0.114489037,2.0,5.0,1.0,15.0,0.0,0.0,0.0,61.0
38792,Yunus Dimoara Musah,United States,CM,3857278,0.126196552,0.0,2.0,0.080380306,1.0,2.0,3.0,24.0,1.0,0.0,1.0,106.0
5220,Morteza Pouraliganji,Iran,CB,3857278,0.21722858,0.0,1.0,0.30539662,1.0,2.0,1.0,8.0,1.0,0.0,2.0,106.0
5224,Sardar Azmoun,Iran,ST,3857278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0
5226,Mehdi Taremi,Iran,CAM,3857278,0.30539662,0.0,1.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,2.0,106.0
5227,Alireza Safar Beiranvand,Iran,GK,3857278,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,106.0
5228,Seyed Majid Hosseini,Iran,CB,3857278,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,1.0,1.0,106.0
5230,Ehsan Hajsafi,Iran,FB,3857278,0.0,0.0,0.0,0.0,0.0,3.0,2.0,13.0,0.0,1.0,0.0,78.0
5231,Karim Ansarifard,Iran,CAM,3857278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0
5235,Ramin Rezaeian,Iran,FB,3857278,0.0,0.0,0.0,0.60856314,2.0,5.0,2.0,14.0,2.0,1.0,1.0,106.0
5240,Saman Ghoddos,Iran,CM,3857278,0.39133456,0.0,1.0,0.006830182,1.0,2.0,1.0,9.0,0.0,0.0,0.0,61.0
5720,Milad Mohammadi,Iran,FB,3857278,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,1.0,54.0
5722,Saeid Ezatolahi Afagh,Iran,CDM,3857278,0.006830182,0.0,1.0,0.0,0.0,8.0,0.0,12.0,1.0,0.0,1.0,106.0
23874,Ali Gholizadeh,Iran,CM,3857278,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,1.0,2.0,0.0,83.0
124161,Mehdi Torabi,Iran,CM,3857278,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,29.0
124167,Ahmad Nourollahi,Iran,CDM,3857278,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,1.0,77.0
